sentence_id,__TAGS,GT,date,location,rating,review_id,review_title,role,span_text,status,Classification,Confidence,ASPECT,OPINION,HUMAN_SENTIMENT
367,,Manager,8/28/2019,"Rocky Mount, NC",1,1314,Horrible,III,Not fair.,Current Employee,Negative,0.871,,,
368,,Manager,8/22/2019,"Alpena, MI",3,1336,High pressure sales,Teller Supervisor,"High pressure sales environment, and some management practices encourage and foster a hostile work environment.",Former Employee,Neutral,0.499,high pressure sale environment,hostile work environment,
,,,,,,,,,,,,,work environment,,
,,,,,,,,,,,,,management practice,,
369,,Manager,8/15/2019,"Philadelphia, PA",3,1362,Not a fun place to work.,Lead Teller,Management is difficult to work with.,Former Employee,Negative,0.777,management,,
,,,,,,,,,,,,,difficult to work,,
370,,Manager,8/4/2019,"Pittsburgh, PA",4,1392,Great place to start your career,Support Representative II,Management is set in their ways leaving very little room for improvement on processes.,Former Employee,Negative,0.789,management,set management,
,,,,,,,,,,,,,room for improvement,,
,,,,,,,,,,,,,little room,,
,,,,,,,,,,,,,process,,
371,,Manager,8/3/2019,"Lorain, OH",5,1396,Great place to work,Bank Teller,The management is really strict but they push you to do your best.,Former Employee,Positive,0.952,management,really strict management,
372,pre-process_error,Manager,8/2/2019,"Bonita Springs, FL",4,1399,Great company to work for,NMLS,The problem with most large corporations is that you only as good as the people above you ,Current Employee,Negative,0.764,most large corporation,,
,,,,,,,,,,,,,problem,,
373,pre-process_error,Manager,8/2/2019,"Bonita Springs, FL",4,1399,Great company to work for,NMLS,"and if you have bad local management making poor decisions, effects the hiring and quality of workers which in turn diminishes the ability to do your job correctly.",Current Employee,Negative,0.84,job,bad local management,
,,,,,,,,,,,,,quality of workers,poor decision,
,,,,,,,,,,,,,local management,,
,,,,,,,,,,,,,ability,,
,,,,,,,,,,,,,turn,,
,,,,,,,,,,,,,decision,,
,,,,,,,,,,,,,hiring,,
374,,Manager,7/27/2019,"Edgewater, MD",1,1403,Hostile environment. Never work for them again.,Teller,Management hostile and discriminatory.,Former Employee,Negative,0.511,management,,
375,,Manager,7/27/2019,"Edgewater, MD",1,1403,Hostile environment. Never work for them again.,Teller,I had a soda (closed) put on back counter and was yelled at for it in front of customers.,Former Employee,Negative,0.884,front of customers,,
,,,,,,,,,,,,,soda,,
376,,Manager,7/27/2019,"Edgewater, MD",1,1403,Hostile environment. Never work for them again.,Teller,The next day someone else put drink on back counter and nothing said.,Former Employee,Negative,0.584,drink,,
,,,,,,,,,,,,,counter,,
377,,Manager,7/27/2019,"Edgewater, MD",1,1403,Hostile environment. Never work for them again.,Teller,For whatever reason I was singled out.,Former Employee,Neutral,0.561,reason,,
378,,Manager,7/27/2019,"Edgewater, MD",1,1403,Hostile environment. Never work for them again.,Teller,For example management brought cake in for everyone to share put it on back counter.,Former Employee,Neutral,0.685,example management,,
,,,,,,,,,,,,,cake,,
379,multi-label,Manager,7/13/2019,"Philadelphia, PA",3,1444,A place to build experience,OPERATIONS ANALYST II,What I have learned about this place is that the executives and upper management are highly guaranteed raises and advancement.,Former Employee,Negative,0.438,place,highly guaranteed upper management,
,,,,,,,,,,,,,upper management,guaranteed raise,
,,,,,,,,,,,,,advancement,,
,,,,,,,,,,,,,raise,,
,,,,,,,,,,,,,executive,,
380,,Manager,6/19/2019,"Youngstown, OH",5,1491,CORE Values,Executive Assistant,Management is fair and provides tools to move employees forward.,Current Employee,Positive,0.699,management,fair management,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,tool,,
381,,Manager,6/11/2019,"Wauwatosa, WI",5,1507,Great company to work for!,Branch Sales and Service Representative,"District managers actually know your name, instead of just being another face.",Former Employee,Neutral,0.467,district manager,,
,,,,,,,,,,,,,face,,
,,,,,,,,,,,,,name,,
382,,Manager,6/5/2019,"Aberdeen, NJ",3,1524,It was alright work place,Bank Teller,Manager wasn't around.a lot of gossiping.,Former Employee,Neutral,0.441,manager,,
,,,,,,,,,,,,,around.a lot,,
383,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,they moved new leadership down from Pittsburgh to change the direction of the bank.,Former Employee,Neutral,0.574,bank,,
,,,,,,,,,,,,,new leadership,,
,,,,,,,,,,,,,direction,,
,,,,,,,,,,,,,pittsburgh,,
384,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,The senior leadership team could careless about the employees.,Former Employee,Negative,0.766,employee,,
,,,,,,,,,,,,,senior leadership team,,
385,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,They only care about hitting goals at ANY cost.T,Former Employee,Negative,0.932,goal,,
,,,,,,,,,,,,,cost,,
386,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,The entire state of NC is ran by people who treat the employees like livestock.,Former Employee,Negative,0.791,employee,,
,,,,,,,,,,,,,state of nc,,
,,,,,,,,,,,,,entire state,,
,,,,,,,,,,,,,livestock,,
387,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,They use you and dispose of you when you no longer hit the unrealistic goals.,Former Employee,Negative,0.7,goal,unrealistic goal,
389,,Manager,6/4/2019,"Raleigh-Durham, NC",1,1526,Think twice before you go to this place,Business Banker,They will write you up and fire you at the drop of a hat.,Former Employee,Positive,0.832,drop,,
,,,,,,,,,,,,,hat,,
390,socialization,Manager,5/23/2019,"Raleigh, NC",1,1549,Upper Management is terrible,Assistant Branch Manager II,I was sexually harassed and cursed out by customers when I brought it to their attention ,Former Employee,Negative,0.951,customer,,
,,,,,,,,,,,,,attention,,
391,,Manager,5/23/2019,"Raleigh, NC",1,1549,Upper Management is terrible,Assistant Branch Manager II,"The new Regional manger was terrible,she would look me up and down. ",Former Employee,Negative,0.972,new regional manger,,
392,,Manager,5/23/2019,"Raleigh, NC",1,1549,Upper Management is terrible,Assistant Branch Manager II,She clearly didn't care for me.,Former Employee,Negative,0.877,,,
393,socialization,Manager,5/23/2019,"Raleigh, NC",1,1549,Upper Management is terrible,Assistant Branch Manager II,"I was told ""just don't wait on those clients.""",Former Employee,Negative,0.561,client,,
394,multi-label|training,Manager,5/23/2019,"Suwanee, GA",4,1550,Good Company to Work for overall,this place Financial Sales Consultant,Overall good management time and ample on the job training. ,Former Employee,Positive,0.981,job training,good management time,
,,,,,,,,,,,,,management time,,
,,,,,,,,,,,,,ample,,
395,multi-label|unsure,Manager,5/13/2019,"Pittsburgh, PA",5,1589,Workplace friendly people,Data Entry Clerk,Management was nice and helpful Work place culture was friendly The hardest part of the job was the goals. ,Former Employee,Positive,0.836,management,helpful work place culture,
,,,,,,,,,,,,,job,nice management,
,,,,,,,,,,,,,work place culture,,
,,,,,,,,,,,,,goal,,
396,,Manager,4/23/2019,"Cleveland, OH",2,1616,"Tactical, next flashy thing management style",Operations Specialist,Management is engrained in the tactical day to day operations and has no vision or strategy.,Current Employee,Negative,0.889,management,engrained management,
,,,,,,,,,,,,,day operation,,
,,,,,,,,,,,,,tactical day,,
,,,,,,,,,,,,,strategy,,
,,,,,,,,,,,,,vision,,
397,,Manager,3/28/2019,"Pittsburgh, PA",2,1681,Flexible but behind the curve.,Scrum Master,Incompetent managers who dont support agile practices.,Former Employee,Negative,0.99,manager,agile practice,
,,,,,,,,,,,,,practice,incompetent manager,
398,,Manager,3/28/2019,"Pittsburgh, PA",2,1681,Flexible but behind the curve.,Scrum Master,Horrible management. ,Former Employee,Negative,0.998,management,horrible management,
399,,Manager,3/6/2019,"Rocky Mount, NC",5,1752,My this place Operations Experience,Operations Associate,"I worked third shift it was good for my schedule at the time Very team oriented, always something fun to do My manager was great as a person and management skills the pay is good and overtime is always available to pick up ",Former Employee,Positive,0.991,management,good pay,
,,,,,,,,,,,,,pay,,
,,,,,,,,,,,,,person,,
,,,,,,,,,,,,,available to pick,,
,,,,,,,,,,,,,fun to do my manager,,
,,,,,,,,,,,,,team,,
,,,,,,,,,,,,,third shift,,
,,,,,,,,,,,,,schedule,,
,,,,,,,,,,,,,overtime,,
400,multi-label,Manager,10/23/2021,"Hermitage, PA",4,241,I have had a wonderful experience so far,Business banking assistant branch manager,Lower management has been top tier great and the teams I have got to work with make it even better. ,Current Employee,Positive,0.982,lower management,,
,,,,,,,,,,,,,team,,
401,,Manager,2/15/2019,"Lyndhurst, OH",1,1789,Horrible experience!,Teller,"Management was not good at all, and careless. ",Former Employee,Negative,0.982,management,not good management,
402,,Manager,2/14/2019,"Pittsburgh, PA 15212",4,1792,came off as a good culture but it was fake,Customer Service and Support Representative,this place had a good face game but behinds the scene the management did not care about their employees as much as they showed.,Former Employee,Negative,0.929,management,,
,,,,,,,,,,,,,place,,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,face game,,
,,,,,,,,,,,,,scene,,
403,,Manager,2/14/2019,"Pittsburgh, PA 15212",4,1792,came off as a good culture but it was fake,Customer Service and Support Representative,You were always under a microscope and they monitored your phone calls and what you did on your computer.,Former Employee,Neutral,0.513,phone call,,
,,,,,,,,,,,,,microscope,,
,,,,,,,,,,,,,computer,,
404,,Manager,10/22/2021,"Washington Court House, OH",1,245,Awful management,Retail Banker,Management was a joke and will never bank or work there again.  ,Former Employee,Negative,0.992,management,,
,,,,,,,,,,,,,joke,,
405,,Manager,2/1/2019,Virginia,2,1832,not enough pay for what they have you do,AVP BRANCH MANAGER II,the person who I had to deal with was not understanding of this and it created a lot of issues,Former Employee,Negative,0.968,person,,
,,,,,,,,,,,,,issue,,
406,,Manager,10/20/2021,Wisconsin,1,247,Terrible ,Universal Banker,"Managers are terrible, all they do is go out for lunch and leave early. ",Former Employee,Negative,0.837,manager,terrible manager,
,,,,,,,,,,,,,lunch,,
407,,Manager,12/13/2018,"Pittsburgh, PA",4,1916,It's a good place to work,Human Resources,Management cares about you as a person and is willing to help you succeed.,Current Employee,Positive,0.594,management,,
,,,,,,,,,,,,,willing to help,,
,,,,,,,,,,,,,person,,
408,,Manager,11/29/2018,"Cleveland, OH",1,1946,Not good environment for minorities,Banking and Financial Services Test Lead,Leadership does not have a value system the support success. ,Former Employee,Negative,0.469,value system,,
,,,,,,,,,,,,,support success,,
,,,,,,,,,,,,,leadership,,
409,,Manager,11/20/2018,"Louisville, KY",5,1964,teller,Teller II,contest were great and management was excellent.,Former Employee,Positive,0.986,management,great contest,
,,,,,,,,,,,,,contest,excellent management,
410,,Manager,11/1/2018,"Batavia, IL",1,2027,Avoid this place,Branch Sales and Service Representative,Turn over was so high and management has favorites that when they continuously do bad they keep letting it happen. ,Former Employee,Negative,0.794,management,management has favorites,
,,,,,,,,,,,,,favorite,,
411,,Manager,10/28/2018,"Columbus, OH",4,2041,Great benefits,QA Lead Tester for Card Services,Management culture differs between departments and divisions. ,Former Employee,Neutral,0.707,management culture,,
,,,,,,,,,,,,,department,,
,,,,,,,,,,,,,division,,
412,,Manager,10/20/2018,"Pittsburgh, PA",5,2061,Relaxed and collaborative workplace with gracious managers,Operations Analyst,"Overall, I saw that employees and managers were all very happy and content with what this place had to offer. ",Current Employee,Positive,0.898,place,,
,,,,,,,,,,,,,manager,,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,overall,,
413,,Manager,10/20/2018,"Pittsburgh, PA",5,2061,Relaxed and collaborative workplace with gracious managers,Operations Analyst,Management was made up of a collection of managers that oversaw their own team. ,Current Employee,Neutral,0.759,management,made management,
,,,,,,,,,,,,,collection of managers,,
,,,,,,,,,,,,,own team,,
414,,Manager,10/20/2018,"Pittsburgh, PA",5,2061,Relaxed and collaborative workplace with gracious managers,Operations Analyst,Managers dont want you to move up. ,Current Employee,Negative,0.491,managers,,
415,,Manager,10/19/2018,"Brecksville, OH",5,2063,"Great Place to Work, Very Corporate",Document Imaging Specialist,"The experience would probably change widely with different managers, of which there are many, but I like all of the managers that I met and worked with. ",Former Employee,Positive,0.933,manager,,
,,,,,,,,,,,,,experience,,
,,,,,,,,,,,,,different manager,,
416,,Manager,10/19/2018,"Pittsburgh, PA",5,2064,"Relaxed atmosphere, not micro managed, excellent training and acknowledgements relating to exceptional job performance",Asset Resolution Officer,My supervisor is someone I would hope everyone had the chance to have as a boss.  I,Former Employee,Positive,0.637,chance,,
,,,,,,,,,,,,,supervisor,,
,,,,,,,,,,,,,boss,,
417,,Manager,10/19/2018,"Pittsburgh, PA",5,2064,"Relaxed atmosphere, not micro managed, excellent training and acknowledgements relating to exceptional job performance",Asset Resolution Officer,"I have worked for 30 years and the last 5 years before I left, were the happiest I have ever been working for someone.",Former Employee,Positive,0.601,,,
418,,Manager,10/12/2018,"Fairhope, AL",1,2084,Too much micromanagement,Banker III,You are required to report to your manager your activities for the day before you leave.,Current Employee,Negative,0.57,manager,,
,,,,,,,,,,,,,activity,,
419,,Manager,10/9/2018,"Columbus, OH",2,2101,not a fund workplace no longer a family atmosphere,Reg Consultant I,the higher ups were not available lots of management took vacation at that time and had the Escalations and Loans teams work through the issue.,Current Employee,Neutral,0.586,management,,
,,,,,,,,,,,,,vacation,,
,,,,,,,,,,,,,loans team,,
,,,,,,,,,,,,,higher ups,,
,,,,,,,,,,,,,issue,,
,,,,,,,,,,,,,escalations,,
420,,Manager,10/4/2018,"Kalamazoo, MI",1,2109,Very difficult Job Inviroment,Customer service Representative,The managers are Phony.,Former Employee,Negative,0.496,manager,phony manager,
421,,Manager,9/17/2018,North Carolina,1,2148,Decent pay but absolutely awful management,Branch Sales and Service Associate,Upper management has no clue the day to day. ,Former Employee,Negative,0.866,upper management,upper management has no clue,
,,,,,,,,,,,,,clue,,
422,multi-label,Manager,9/17/2018,North Carolina,1,2148,Decent pay but absolutely awful management,Branch Sales and Service Associate,Turnover is so high other bankers have no clue how to perform their job and management is not willing to train.,Former Employee,Negative,0.885,management,bankers have no clue,
,,,,,,,,,,,,,job,,
,,,,,,,,,,,,,willing to train,,
,,,,,,,,,,,,,clue,,
,,,,,,,,,,,,,banker,,
,,,,,,,,,,,,,turnover,,
423,,Manager,9/7/2018,"Jacksonville, FL",5,2185,Ability to work Remote,Mortgage Underwriter,Management is good. ,Current Employee,Positive,0.796,management,good management,
424,,Manager,8/16/2018,Michigan,5,2259,"Wonderful, upbeat place to work.",Business Banking Specialist,Management focuses on each person's growth on an individual basis. ,Current Employee,Neutral,0.795,management,,
,,,,,,,,,,,,,growth,,
,,,,,,,,,,,,,person,,
,,,,,,,,,,,,,individual basis,,
425,,Manager,8/6/2018,"Germantown, MD",5,2294,Nice place to work,Bank Manager,"It's a lovely place to work, I was fortunate with the regional manager I had at the time. ",Former Employee,Positive,0.929,place,lovely place,
,,,,,,,,,,,,,work,,
,,,,,,,,,,,,,regional manager,,
426,,Manager,8/6/2018,"Germantown, MD",5,2294,Nice place to work,Bank Manager,She wanted growth and she is so genuine. ,Former Employee,Positive,0.861,growth,,
427,,Manager,7/19/2018,"scotch plains, NJ",4,2357,Ok place to work,FINANCIAL SPECIALIST,They managed by micro managing every aspect of your day.,Former Employee,Positive,0.854,micro,,
,,,,,,,,,,,,,aspect,,
428,,Manager,7/19/2018,"scotch plains, NJ",4,2357,Ok place to work,FINANCIAL SPECIALIST,It took so much time to make sure you following managements layers of reporting that you never got a chance to actually sell.,Former Employee,Negative,0.931,management layer,so much time,
,,,,,,,,,,,,,chance,,
429,,Manager,7/13/2018,"Jacksonville, FL",2,2375,Management Issues,Business Systems Analyst II,Management does not communicate with each other well and therefore are unable to throttle information down to employees effectively. ,Former Employee,Negative,0.977,management,,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,unable to throttle information,,
430,,Manager,7/1/2018,"North Olmsted, OH",4,2404,Great company!,this place Branch Sales and Service Associate,Great company and great management! ,Former Employee,Positive,0.999,management,great company,
,,,,,,,,,,,,,company,great management,
431,,Manager,6/22/2018,"Annapolis, MD",2,2428,I don't personally recommend,Branch Manager,However the management isn't worth it.,Current Employee,Negative,0.965,management,not worth management,
654,,Development,11/21/2019,"Durham, NC",5,1118,Prepare for Growth,TELLER,This company definitely cares about your personal and professional interests and development.,Current Employee,Positive,0.937,company,,
,,,,,,,,,,,,,professional interest,,
,,,,,,,,,,,,,development,,
655,multi-label,Development,11/19/2019,"Pittsburgh, PA",4,1128,Its ok,IB Commercial Loan Support Analyst,"its an ok company to work for, pay can be a bit low but it is Pittsburgh, good food at locations no isseus with moving up, lots of support typical day varies",Former Employee,Positive,0.9,support,good food,
,,,,,,,,,,,,,ok company,,
,,,,,,,,,,,,,typical day,,
,,,,,,,,,,,,,pittsburgh,,
,,,,,,,,,,,,,food,,
,,,,,,,,,,,,,location,,
,,,,,,,,,,,,,isseus,,
656,unsure,Development,10/22/2019,"Philadelphia, PA",3,1177,long days,Independent Contractor,i will say if you are a people person and willing to stick it out you will like it and will stick around for a chance to grow in the company.,Former Employee,Positive,0.835,company,,
,,,,,,,,,,,,,willing to stick,,
,,,,,,,,,,,,,chance,,
,,,,,,,,,,,,,people person,,
657,,Development,9/10/2019,"Summit, NJ",4,1264,Overall a fine experience,Teller Banking Representative,It led me to my current job and was a great place to develop some professional skills and also meet some great people!,Former Employee,Positive,0.994,place,great place,
,,,,,,,,,,,,,professional skill,great people,
,,,,,,,,,,,,,current job,,
658,,Development,9/9/2019,"Philadelphia, PA",1,1282,Management,Loan Support Associate,If you apply under a certain role you will not be hired outside of that roles trajectory..,Current Employee,Neutral,0.662,role,,
659,,Development,9/8/2019,"Alexandria, VA",3,1285,Lots of training,Branch Sales and Service Representative,They make you sit in the training for two weeks after that they expect you to function like a pro unreal.,Current Employee,Negative,0.667,training,,
,,,,,,,,,,,,,unreal,,
660,,Development,12/14/2021,"Pittsburgh, PA",5,193,"Great company, excellent benefits, pay could be a little higher",Software Developer,"this place is great, lots of opportunities for growth and amazing access to all sorts of different training.",Current Employee,Positive,0.998,place,great place,
,,,,,,,,,,,,,opportunity for growth,amazing access,
,,,,,,,,,,,,,different training,,
,,,,,,,,,,,,,sort,,
,,,,,,,,,,,,,access,,
661,,Development,8/15/2019,"Philadelphia, PA",3,1362,Not a fun place to work.,Lead Teller,Continuing training and meetings are not close to office.,Former Employee,Negative,0.507,training,,
,,,,,,,,,,,,,meeting,,
,,,,,,,,,,,,,office,,
662,,Development,8/7/2019,"Fayetteville, NC",2,1383,This is a sales position.,Branch Sales and Service Associate I,Training is minimal before they turn you loose in the branch.,Former Employee,Neutral,0.621,training,,
,,,,,,,,,,,,,branch,,
663,,Development,8/7/2019,"Fayetteville, NC",2,1383,This is a sales position.,Branch Sales and Service Associate I,"You wind up calling for support more often than youd like, making your customer doubt your service.",Former Employee,Negative,0.894,customer,,
,,,,,,,,,,,,,support,,
,,,,,,,,,,,,,service,,
664,multi-label,Development,8/7/2019,"Fayetteville, NC",2,1383,This is a sales position.,Branch Sales and Service Associate I,"The promise was made of quick advancement and easy bonuses, none of which was true.",Former Employee,Negative,0.929,quick advancement,easy bonus,
,,,,,,,,,,,,,bonus,made promise,
,,,,,,,,,,,,,none,,
,,,,,,,,,,,,,promise,,
665,,Development,7/28/2019,"Miamisburg, OH",4,1410,Old school banking operation,Operations Manager II,You can move around fairly easily if you are in the lower level positions.,Current Employee,Positive,0.952,lower level positions,,
666,,Development,7/28/2019,"Miamisburg, OH",4,1410,Old school banking operation,Operations Manager II,I would recommend to individuals looking to grow within the banking world.,Current Employee,Positive,0.937,banking world,,
,,,,,,,,,,,,,individual,,
667,multi-label,Development,7/13/2019,"Philadelphia, PA",3,1444,A place to build experience,OPERATIONS ANALYST II,While the lower management within the company gives praises for the employees work it is hard to move up if you are not a favorite.,Former Employee,Negative,0.552,hard to move,,
,,,,,,,,,,,,,company,,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,lower management,,
,,,,,,,,,,,,,praise,,
668,,Development,7/9/2019,"Buckingham, PA",3,1450,More about making money than customer service,Universal Banker,Training did not prepare you for day to day issues.,Former Employee,Negative,0.85,training,,
,,,,,,,,,,,,,day issue,,
669,,Development,7/9/2019,"Buckingham, PA",3,1450,More about making money than customer service,Universal Banker,Not prepare to open appropriate accounts for individuals.,Former Employee,Negative,0.791,account for individuals,appropriate account for individuals,
670,,Development,6/11/2019,"Wauwatosa, WI",5,1507,Great company to work for!,Branch Sales and Service Representative,"They promote within a lot, which gives more drive for employees to become better and strive for their true niche.",Former Employee,Positive,0.871,drive for employees,,
,,,,,,,,,,,,,more drive,,
,,,,,,,,,,,,,true niche,,
671,,Development,6/5/2019,"New Philadelphia, OH",5,1521,Love,Teller Lead,Very good about promotion within!,Current Employee,Positive,0.979,promotion,,
672,,Development,5/23/2019,"Suwanee, GA",4,1550,Good Company to Work for overall,this place Financial Sales Consultant,I only left the company for a better opportunity. ,Former Employee,Negative,0.637,opportunity,better opportunity,
,,,,,,,,,,,,,company,,
673,multi-label,Development,4/25/2019,"Livonia, MI",5,1610,Great company to work for.,,"Random bonuss, incentive pay quarterly, good opportunity for advancement.",Current Employee,Positive,0.704,opportunity for advancement,good opportunity for advancement,
,,,,,,,,,,,,,random bonus,,
,,,,,,,,,,,,,incentive pay,,
674,,Development,10/23/2021,"Hermitage, PA",4,241,I have had a wonderful experience so far,Business banking assistant branch manager,this place has given me the opportunity to grow as an individual in my career ,Current Employee,Neutral,0.556,place,,
,,,,,,,,,,,,,opportunity,,
,,,,,,,,,,,,,career,,
,,,,,,,,,,,,,individual,,
675,,Development,10/23/2021,"Hermitage, PA",4,241,I have had a wonderful experience so far,Business banking assistant branch manager,and I have learned so much about myself as a leader. ,Current Employee,Positive,0.967,leader,,
676,,Development,2/19/2019,"Jacksonville, FL",2,1784,"No matter what, never go to HR about any issue",MORTGAGE LOAN PROCESSOR,"this place is not known for training, so you have to learn as you go. ",Current Employee,Neutral,0.615,place,not known place,
,,,,,,,,,,,,,training,,
677,unsure,Development,10/22/2021,"Washington Court House, OH",1,245,Awful management,Retail Banker,"Then once I got to the branch, I was expected to know everything without any help. ",Former Employee,Negative,0.719,branch,,
,,,,,,,,,,,,,help,,
678,,Development,10/22/2021,"Washington Court House, OH",1,245,Awful management,Retail Banker,The gave ampule time to do the training but they barely did any training. ,Former Employee,Negative,0.921,training,,
,,,,,,,,,,,,,ampule time,,
679,,Development,2/6/2019,"Zanesville, OH",5,1820,Great place to work other than the branch closing,Branch Sales and Service Representative,Traveled to Columbus for training but was taught the very basics.,Current Employee,Neutral,0.453,training,,
,,,,,,,,,,,,,very basic,,
,,,,,,,,,,,,,columbus,,
680,,Development,2/6/2019,"Zanesville, OH",5,1820,Great place to work other than the branch closing,Branch Sales and Service Representative,"I enjoy the work and the customers, on the job training could have been better.",Current Employee,Positive,0.865,job training,,
,,,,,,,,,,,,,work,,
,,,,,,,,,,,,,customer,,
681,,Development,1/30/2019,"Ballwin, MO",4,1834,Great opportunity for advancement,Bank Teller,I learned a lot about banking products thanks to this place's awesome education program and there were many talks of advancement potential early in my career.,Former Employee,Positive,0.982,place,awesome education program,
,,,,,,,,,,,,,career,,
,,,,,,,,,,,,,talk of advancement potential,,
,,,,,,,,,,,,,education program,,
,,,,,,,,,,,,,banking product,,
682,,Development,10/20/2021,Wisconsin,1,247,Terrible ,Universal Banker,No promotions. ,Former Employee,Neutral,0.777,promotion,,
683,multi-label|socialization,Development,1/13/2019,"New Hope, PA",5,1870,this place Overall is a great company.,Full Time Financial Consultant,"Everyday you learn something new, if you need help in any situation there's always someone to help you. ",Current Employee,Positive,0.887,help,,
,,,,,,,,,,,,,situation,,
,,,,,,,,,,,,,everyday,,
684,,Development,12/13/2018,"Pittsburgh, PA",4,1916,It's a good place to work,Human Resources,There are lots of opportunities to advance your career and explore other careers within the company.,Current Employee,Positive,0.469,opportunity,,
,,,,,,,,,,,,,company,,
,,,,,,,,,,,,,career,,
685,multi-label,Development,12/9/2018,"Chicago, IL",3,1925,No advancement,VP Branch Manager Senior,"No advancement outside of retail in my area,poor compensation for the hours worked,mandatory 6 day weeks two times a month as a manager. ",Current Employee,Negative,0.927,manager,poor compensation,
,,,,,,,,,,,,,advancement,,
,,,,,,,,,,,,,compensation,,
,,,,,,,,,,,,,day week,,
,,,,,,,,,,,,,area,,
,,,,,,,,,,,,,retail,,
686,,Development,12/3/2018,"Cleveland, OH",3,1935,Stressful! Fast paced work environment,Help Desk Analyst,You can move to other work groups,Former Employee,Neutral,0.774,work group,,
687,multi-label,Development,11/29/2018,"Cleveland, OH",1,1946,Not good environment for minorities,Banking and Financial Services Test Lead,"Poor moral , no integrity , no support , no training , more work given even when already at full capacity",Former Employee,Negative,0.997,training,poor moral,
,,,,,,,,,,,,,support,,
,,,,,,,,,,,,,more work,,
,,,,,,,,,,,,,full capacity,,
,,,,,,,,,,,,,moral,,
,,,,,,,,,,,,,integrity,,
688,,Development,11/15/2018,"Pittsburgh, PA",3,1979,Overwork for less pay.,BUSINESS BANKING II,Advancement is not so easy here. ,Current Employee,Negative,0.428,advancement,,
689,,Development,11/5/2018,chicago il,4,2015,personal banker,Customer Service Sales Consultant,If you are looking for a long career with the ability to grow within the same company than this place is the place for you. ,Former Employee,Positive,0.932,place,,
,,,,,,,,,,,,,company,,
,,,,,,,,,,,,,long career,,
,,,,,,,,,,,,,ability,,
690,pre-process_error,Development,11/1/2018,"Batavia, IL",1,2027,Avoid this place,Branch Sales and Service Representative,but for your training they send you far ,Former Employee,Positive,0.783,training,,
691,multi-label,Development,11/1/2018,"Batavia, IL",1,2027,Avoid this place,Branch Sales and Service Representative,"No room to advance and running around for nothing and dont believe banker hours when you hear it, no such thing. ",Former Employee,Negative,0.978,banker hour,,
,,,,,,,,,,,,,room,,
692,,Development,10/20/2018,"Pittsburgh, PA",5,2061,Relaxed and collaborative workplace with gracious managers,Operations Analyst,The only big downside that I saw is that you have to really work hard in order to ever progress. ,Current Employee,Positive,0.885,big downside,,
,,,,,,,,,,,,,order,,
693,,Development,10/9/2018,"Columbus, OH",2,2101,not a fund workplace no longer a family atmosphere,Reg Consultant I,The Training for the new program was not adequate and no one knew what to do.,Current Employee,Negative,0.817,training,,
,,,,,,,,,,,,,new program,,
694,multi-label,Development,10/1/2018,"Philadelphia, PA",2,2116,high turnover low pay,BRANCH SALES AND SERVICE ASSOCIATE,".. they love promoting from within but will never pay an internal pro,otion as much as an external hire.",Former Employee,Negative,0.876,external hire,,
,,,,,,,,,,,,,otion,,
695,,Development,9/23/2018,"Brecksville, OH",4,2134,Great Benefits,Loan Support Specialist,"However, more action need to be taken when handling advancement and job placement.",Current Employee,Negative,0.458,advancement,,
,,,,,,,,,,,,,more action,,
,,,,,,,,,,,,,job placement,,
696,multi-label,Development,9/12/2018,"Miamisburg, OH",3,2160,My time with this place was okay,Front End Collector,The starting salary was very low and chances for advancement within the department were low.,Former Employee,Negative,0.62,chance for advancement,,
,,,,,,,,,,,,,salary,,
,,,,,,,,,,,,,department,,
697,,Development,9/1/2018,"Milwaukee, WI",5,2208,Love it,Branch Manager,Working here has allowed me to grow within my skill set and experience that Ive gained within my career. ,Current Employee,Positive,0.801,career,,
,,,,,,,,,,,,,experience,,
,,,,,,,,,,,,,skill set,,
,,,,,,,,,,,,,working,,
698,,Development,8/16/2018,Michigan,5,2259,"Wonderful, upbeat place to work.",Business Banking Specialist,this place is a great place to grow. ,Current Employee,Positive,0.996,place,great place,
699,,Development,8/16/2018,Michigan,5,2259,"Wonderful, upbeat place to work.",Business Banking Specialist,"this place defiantly makes sure their employees are comfortable with their work, and also provides many tools for success, as well as live support.",Current Employee,Positive,0.989,place,comfortable employee,
,,,,,,,,,,,,,employee,,
,,,,,,,,,,,,,work,,
,,,,,,,,,,,,,tool for success,,
,,,,,,,,,,,,,live support,,
700,,Development,8/16/2018,Michigan,5,2259,"Wonderful, upbeat place to work.",Business Banking Specialist,There are many opportunities. ,Current Employee,Neutral,0.673,opportunity,,
